,voltage,SW0_0,SW0_1,SW0_2,SW0_3,SW0_4,SW0_5,SW0_6,SW0_7,SW0_8,SW0_9,SW0_10,SW0_11,SW0_12,SW0_13,SW0_14,SW0_15,SW0_16,SW0_17,SW0_18,SW0_19,SW0_20,SW0_21,SW0_22,SW0_23,SW0_24,SW0_25,SW0_26,SW0_27,SW0_28,SW0_29,SW0_30,SW0_31,SW0_32,SW0_33,SW0_34,SW0_35,SW0_36,SW0_37,SW0_38,SW0_39,SW0_40,SW0_41,SW0_42,SW0_43,SW0_44,SW0_45,SW0_46,SW0_47,SW0_48,SW0_49,SW0_50,SW0_51,SW0_52,SW0_53,SW0_54,SW0_55,SW0_56,SW0_57,SW0_58,SW0_59,SW0_60,SW0_61,SW0_62,SW0_63,SW0_64,SW0_65,SW0_66,SW0_67,SW0_68,SW0_69,SW0_70,SW0_71,SW0_72,SW0_73,SW0_74,SW0_75,SW0_76,SW0_77,SW0_78,SW0_79
506,-0.98,2.22411,2.017942,2.161635,2.380297,2.380297,2.092912,2.455267,2.086665,3.354907,6.859755,7.153387,1.82427,1.586865,1.636845,1.630597,1.923163,1.923163,2.109275,2.109275,2.543538,2.295388,2.047238,1.9852,2.171313,2.047238,2.047238,2.419463,2.047238,2.171313,1.923163,1.9852,2.295388,2.357425,2.357425,2.4815,1.062075,0.587265,0.837165,2.853725,2.357425,2.2178620000000002,0.62475,2.791688,2.605575,2.791688,2.72965,2.72965,2.4815,2.915763,2.9778,2.72965,2.543538,2.853725,2.9778,2.9778,3.039838,2.915763,3.287988,2.4815,2.9778,1.705567,1.67433,2.72965,2.047238,2.171313,5.583375,2.109275,2.171313,2.171313,1.9852,2.047238,1.923163,1.861125,2.23335,2.109275,2.109275,2.109275,1.9852,1.686825,1.64934
507,-0.976,2.180377,2.086665,2.14914,2.355307,2.355307,2.061675,2.42403,2.055427,3.329917,6.841012,7.134645,1.718062,1.493152,1.62435,1.630597,1.923163,1.923163,2.109275,2.047238,2.605575,2.23335,2.047238,2.047238,2.23335,2.047238,2.047238,2.4815,2.047238,2.047238,1.861125,2.109275,2.295388,2.357425,2.295388,2.419463,1.062075,0.57477,0.830917,2.791688,2.295388,2.22411,0.62475,2.791688,2.543538,2.791688,2.791688,2.605575,2.4815,2.915763,2.915763,2.667613,2.543538,2.791688,2.853725,2.9778,3.039838,2.853725,3.287988,2.4815,2.9778,1.686825,1.693072,2.72965,2.109275,2.23335,5.4593,2.171313,2.171313,2.109275,1.923163,1.923163,1.9852,1.923163,2.23335,2.109275,2.109275,2.109275,2.047238,1.705567,1.718062
508,-0.972,2.186625,1.986705,2.14914,2.367802,2.367802,2.02419,2.392792,2.017942,3.304927,6.834765,7.128397,1.668082,1.561875,1.618102,1.618102,1.861125,1.923163,2.109275,2.109275,2.543538,2.295388,2.047238,1.923163,2.23335,2.047238,2.047238,2.4815,2.047238,2.109275,1.861125,1.9852,2.295388,2.295388,2.295388,2.419463,1.055827,0.581017,0.818422,2.791688,2.295388,2.19912,0.612255,2.791688,2.543538,2.667613,2.72965,2.605575,2.419463,2.853725,2.791688,2.667613,2.543538,2.791688,2.853725,2.915763,2.9778,2.915763,3.22595,2.419463,2.9778,1.67433,1.693072,2.72965,2.047238,2.171313,5.521338,2.047238,2.171313,2.171313,1.923163,1.9852,1.923163,1.861125,2.109275,2.047238,2.109275,2.047238,1.923163,1.64934,1.655587
509,-0.968,2.161635,2.067922,2.130397,2.330317,2.330317,1.992952,2.367802,1.986705,3.279937,6.809775,7.115902,1.636845,1.468162,1.618102,1.618102,1.923163,1.861125,2.109275,2.109275,2.543538,2.295388,1.9852,1.9852,2.23335,1.9852,1.923163,2.357425,1.9852,2.109275,1.799088,1.9852,2.295388,2.357425,2.295388,2.419463,1.055827,0.568522,0.82467,2.72965,2.295388,2.211615,0.612255,2.72965,2.543538,2.667613,2.667613,2.543538,2.4815,2.853725,2.853725,2.605575,2.543538,2.72965,2.853725,2.915763,2.9778,2.791688,3.287988,2.4815,2.915763,1.705567,1.755547,2.72965,1.9852,2.171313,5.521338,2.171313,2.171313,2.109275,1.861125,1.923163,1.9852,1.799088,2.171313,2.109275,2.109275,2.109275,1.923163,1.69932,1.711815
510,-0.964,2.186625,1.97421,2.130397,2.34906,2.34906,1.967962,2.342812,1.955467,3.254947,6.803527,7.09716,1.668082,1.555627,1.605607,1.605607,1.861125,1.923163,2.109275,2.109275,2.543538,2.23335,2.047238,1.9852,2.171313,1.9852,1.9852,2.357425,1.9852,2.047238,1.799088,1.9852,2.23335,2.295388,2.23335,2.419463,1.04958,0.568522,0.818422,2.605575,2.23335,2.186625,0.606007,2.72965,2.4815,2.605575,2.605575,2.543538,2.4815,2.853725,2.853725,2.605575,2.543538,2.72965,2.791688,2.853725,2.915763,2.791688,3.287988,2.4815,2.915763,1.636845,1.686825,2.72965,1.9852,2.109275,5.4593,2.047238,2.171313,2.109275,1.923163,1.9852,1.861125,1.861125,2.109275,2.109275,2.109275,2.047238,1.923163,1.636845,1.661835
511,-0.96,2.130397,2.036685,2.105407,2.311575,2.311575,1.936725,2.317822,1.92423,3.22371,6.791032,7.084665,1.555627,1.461915,1.586865,1.611855,1.861125,1.923163,2.047238,2.109275,2.4815,2.171313,1.9852,1.9852,2.109275,1.9852,1.923163,2.357425,1.9852,2.109275,1.799088,1.9852,2.23335,2.295388,2.295388,2.357425,1.043332,0.562275,0.818422,2.543538,2.23335,2.19912,0.593512,2.667613,2.4815,2.605575,2.543538,2.4815,2.419463,2.853725,2.791688,2.605575,2.4815,2.667613,2.791688,2.915763,2.915763,2.72965,3.22595,2.419463,2.853725,1.630597,1.705567,2.667613,2.047238,2.109275,5.521338,2.109275,2.047238,2.047238,1.861125,1.923163,1.923163,1.799088,2.171313,1.9852,2.047238,2.047238,1.861125,1.67433,1.680577
512,-0.956,2.14914,1.961715,2.130397,2.342812,2.342812,1.89924,2.292832,1.89924,3.19872,6.778537,7.084665,1.593112,1.52439,1.57437,1.59936,1.861125,1.923163,2.047238,2.047238,2.4815,2.23335,1.923163,1.923163,2.171313,1.9852,1.9852,2.357425,1.9852,2.047238,1.73705,1.923163,2.171313,2.295388,2.23335,2.419463,1.043332,0.556027,0.812175,2.543538,2.171313,2.17413,0.593512,2.72965,2.4815,2.543538,2.543538,2.419463,2.419463,2.791688,2.791688,2.543538,2.4815,2.605575,2.72965,2.853725,2.915763,2.791688,3.22595,2.419463,2.853725,1.605607,1.643092,2.667613,1.9852,2.109275,5.521338,2.047238,2.171313,2.047238,1.861125,1.923163,1.861125,1.73705,2.171313,2.109275,2.109275,1.9852,1.923163,1.593112,1.64934
513,-0.952,2.130397,2.017942,2.080417,2.292832,2.292832,1.87425,2.261595,1.861755,3.179977,6.766042,7.07217,1.555627,1.436925,1.568122,1.593112,1.799088,1.923163,2.047238,2.047238,2.4815,2.171313,1.923163,1.923163,2.171313,1.9852,1.923163,2.357425,1.9852,2.109275,1.799088,1.923163,2.109275,2.295388,2.23335,2.419463,1.043332,0.54978,0.812175,2.4815,2.109275,2.186625,0.581017,2.667613,2.419463,2.543538,2.543538,2.357425,2.357425,2.72965,2.72965,2.4815,2.4815,2.543538,2.72965,2.791688,2.915763,2.72965,3.163913,2.357425,2.791688,1.64934,1.693072,2.667613,1.923163,2.109275,5.4593,2.047238,2.047238,1.9852,1.799088,1.923163,1.861125,1.799088,2.109275,1.9852,2.047238,1.9852,1.923163,1.636845,1.655587
514,-0.948,2.12415,1.930477,2.111655,2.32407,2.32407,1.84926,2.242852,1.843012,3.154987,6.753547,7.059675,1.586865,1.505647,1.555627,1.586865,1.799088,1.923163,1.9852,2.047238,2.419463,2.109275,1.923163,1.923163,2.171313,1.923163,1.861125,2.357425,1.923163,1.9852,1.73705,1.923163,2.109275,2.295388,2.23335,2.357425,1.037085,0.54978,0.805927,2.419463,2.171313,2.161635,0.581017,2.605575,2.419463,2.4815,2.4815,2.357425,2.357425,2.667613,2.667613,2.4815,2.4815,2.605575,2.667613,2.791688,2.915763,2.667613,3.163913,2.357425,2.791688,1.57437,1.62435,2.667613,1.923163,2.047238,5.397263,2.047238,2.109275,1.9852,1.799088,1.861125,1.799088,1.799088,2.109275,2.047238,1.9852,1.9852,1.923163,1.555627,1.593112
515,-0.944,2.130397,1.97421,2.042932,2.267842,2.267842,1.805527,2.2178620000000002,1.805527,3.129997,6.753547,7.053427,1.580617,1.436925,1.54938,1.580617,1.799088,1.861125,1.923163,2.047238,2.357425,2.171313,1.923163,1.923163,2.109275,1.923163,1.861125,2.295388,1.923163,2.047238,1.73705,1.923163,2.109275,2.23335,2.171313,2.357425,1.037085,0.531037,0.805927,2.357425,2.171313,2.17413,0.57477,2.605575,2.357425,2.419463,2.419463,2.295388,2.357425,2.667613,2.667613,2.4815,2.4815,2.543538,2.667613,2.791688,2.915763,2.72965,3.163913,2.357425,2.791688,1.630597,1.686825,2.605575,1.923163,2.109275,5.4593,1.9852,2.109275,1.923163,1.799088,1.861125,1.799088,1.73705,2.109275,1.9852,1.9852,1.9852,1.861125,1.611855,1.655587
516,-0.94,2.105407,1.917982,2.09916,2.311575,2.311575,1.786785,2.19912,1.786785,3.111255,6.734805,7.040932,1.505647,1.486905,1.536885,1.561875,1.799088,1.861125,1.923163,1.9852,2.357425,2.109275,1.9852,1.923163,2.109275,1.861125,1.861125,2.295388,1.861125,2.047238,1.73705,1.861125,2.109275,2.295388,2.171313,2.357425,1.030837,0.543532,0.787185,2.357425,2.109275,2.155387,0.568522,2.543538,2.357425,2.419463,2.419463,2.23335,2.357425,2.667613,2.543538,2.419463,2.419463,2.4815,2.667613,2.72965,2.853725,2.605575,3.101875,2.357425,2.667613,1.543132,1.586865,2.605575,1.923163,1.9852,5.397263,2.047238,2.047238,1.923163,1.799088,1.861125,1.73705,1.73705,2.047238,1.9852,1.9852,1.923163,1.799088,1.543132,1.568122
517,-0.9359999999999999,2.12415,1.955467,2.042932,2.2491,2.2491,1.761795,2.17413,1.761795,3.086265,6.734805,7.034685,1.455667,1.42443,1.530637,1.57437,1.73705,1.861125,1.923163,1.9852,2.295388,2.109275,1.923163,1.861125,2.109275,1.923163,1.861125,2.295388,1.861125,1.9852,1.73705,1.861125,2.109275,2.23335,2.109275,2.419463,1.030837,0.52479,0.79968,2.23335,2.109275,2.161635,0.562275,2.4815,2.23335,2.357425,2.357425,2.171313,2.295388,2.605575,2.605575,2.419463,2.419463,2.357425,2.605575,2.72965,2.853725,2.605575,3.101875,2.295388,2.667613,1.586865,1.67433,2.605575,1.861125,1.9852,5.397263,2.047238,1.9852,1.923163,1.73705,1.861125,1.799088,1.73705,2.047238,1.9852,1.9852,1.9852,1.861125,1.568122,1.62435
518,-0.9319999999999999,2.086665,1.886745,2.092912,2.29908,2.29908,1.736805,2.14914,1.730557,3.061275,6.728557,7.040932,1.4994,1.468162,1.511895,1.555627,1.73705,1.861125,1.923163,2.047238,2.295388,2.109275,1.923163,1.923163,2.109275,1.861125,1.861125,2.295388,1.861125,1.9852,1.675013,1.861125,2.109275,2.23335,2.23335,2.419463,1.02459,0.52479,0.780937,2.171313,2.047238,2.155387,0.556027,2.4815,2.295388,2.295388,2.295388,2.171313,2.295388,2.543538,2.543538,2.357425,2.419463,2.357425,2.543538,2.667613,2.791688,2.605575,3.163913,2.295388,2.667613,1.52439,1.555627,2.543538,1.861125,1.9852,5.397263,2.047238,2.047238,1.861125,1.799088,1.799088,1.73705,1.675013,1.9852,1.923163,1.923163,1.861125,1.861125,1.518142,1.593112
519,-0.9279999999999999,2.117902,1.92423,2.017942,2.22411,2.22411,1.711815,2.130397,1.705567,3.04878,6.728557,7.028437,1.486905,1.411935,1.505647,1.555627,1.675013,1.861125,1.923163,1.9852,2.23335,2.047238,1.923163,1.923163,2.047238,1.799088,1.861125,2.295388,1.861125,1.9852,1.675013,1.799088,2.047238,2.23335,2.109275,2.295388,1.012095,0.512295,0.787185,2.171313,2.047238,2.155387,0.556027,2.419463,2.23335,2.23335,2.23335,2.171313,2.23335,2.605575,2.4815,2.357425,2.357425,2.295388,2.543538,2.667613,2.791688,2.543538,3.039838,2.23335,2.605575,1.605607,1.636845,2.543538,1.861125,1.9852,5.397263,1.9852,1.9852,1.923163,1.675013,1.861125,1.73705,1.675013,1.9852,1.861125,1.9852,1.861125,1.73705,1.555627,1.593112
520,-0.9239999999999999,2.07417,1.87425,2.09916,2.27409,2.27409,1.686825,2.105407,1.686825,3.02379,6.709815,7.02219,1.518142,1.443172,1.493152,1.543132,1.73705,1.799088,1.923163,1.9852,2.23335,2.109275,1.861125,1.861125,2.047238,1.799088,1.799088,2.23335,1.799088,1.923163,1.675013,1.799088,2.047238,2.171313,2.109275,2.295388,1.018342,0.506047,0.77469,2.171313,1.9852,2.136645,0.556027,2.419463,2.171313,2.295388,2.171313,2.109275,2.171313,2.543538,2.4815,2.357425,2.357425,2.23335,2.419463,2.667613,2.791688,2.543538,3.101875,2.171313,2.543538,1.493152,1.580617,2.605575,1.861125,1.923163,5.335225,2.047238,1.9852,1.861125,1.675013,1.799088,1.675013,1.612975,2.047238,1.799088,1.923163,1.861125,1.799088,1.480657,1.568122
521,-0.9199999999999999,2.105407,1.89924,1.992952,2.205367,2.205367,1.661835,2.092912,1.661835,2.9988,6.716062,7.015942,1.455667,1.393192,1.486905,1.543132,1.675013,1.861125,1.861125,1.923163,2.171313,2.047238,1.861125,1.861125,2.047238,1.799088,1.799088,2.23335,1.799088,1.923163,1.612975,1.799088,2.109275,2.171313,2.109275,2.357425,1.005847,0.506047,0.780937,2.047238,1.9852,2.142892,0.543532,2.357425,2.171313,2.23335,2.171313,2.047238,2.23335,2.4815,2.4815,2.295388,2.357425,2.295388,2.419463,2.543538,2.791688,2.543538,3.039838,2.23335,2.4815,1.54938,1.643092,2.4815,1.861125,1.923163,5.335225,1.923163,1.9852,1.799088,1.675013,1.861125,1.73705,1.675013,1.9852,1.861125,1.923163,1.799088,1.73705,1.518142,1.57437
522,-0.9159999999999999,2.061675,1.855507,2.067922,2.261595,2.261595,1.636845,2.067922,1.643092,2.980057,6.709815,7.015942,1.386945,1.418182,1.47441,1.530637,1.675013,1.799088,1.861125,1.9852,2.171313,2.047238,1.861125,1.799088,2.047238,1.73705,1.799088,2.23335,1.73705,1.9852,1.612975,1.861125,2.047238,2.171313,2.109275,2.23335,1.005847,0.506047,0.762195,1.9852,1.923163,2.130397,0.543532,2.295388,2.171313,2.171313,2.109275,1.9852,2.171313,2.4815,2.419463,2.23335,2.357425,2.23335,2.419463,2.543538,2.667613,2.543538,3.039838,2.171313,2.419463,1.436925,1.518142,2.605575,1.799088,1.923163,5.273188,1.9852,1.923163,1.799088,1.73705,1.73705,1.675013,1.675013,1.9852,1.861125,1.923163,1.799088,1.675013,1.468162,1.555627
523,-0.9119999999999999,2.111655,1.880497,1.97421,2.186625,2.186625,1.618102,2.042932,1.611855,2.967562,6.703567,7.015942,1.430677,1.393192,1.461915,1.530637,1.675013,1.73705,1.861125,1.923163,2.171313,2.047238,1.799088,1.799088,2.047238,1.73705,1.799088,2.171313,1.73705,1.923163,1.550938,1.799088,1.9852,2.109275,1.9852,2.295388,1.005847,0.493552,0.768442,2.047238,1.861125,2.136645,0.531037,2.295388,2.109275,2.171313,2.109275,1.9852,2.171313,2.419463,2.357425,2.23335,2.295388,2.109275,2.419463,2.543538,2.72965,2.4815,2.9778,2.171313,2.419463,1.505647,1.586865,2.667613,1.73705,1.861125,5.335225,1.923163,1.923163,1.799088,1.612975,1.799088,1.675013,1.550938,1.861125,1.861125,1.923163,1.799088,1.675013,1.505647,1.555627
524,-0.9079999999999999,2.04918,1.82427,2.061675,2.236605,2.236605,1.593112,2.030437,1.593112,2.942572,6.691072,7.009695,1.405687,1.455667,1.44942,1.518142,1.612975,1.799088,1.861125,1.923163,2.109275,1.9852,1.861125,1.73705,2.047238,1.73705,1.73705,2.23335,1.73705,1.861125,1.550938,1.799088,1.9852,2.109275,2.047238,2.295388,1.005847,0.493552,0.743452,1.9852,1.923163,2.130397,0.531037,2.23335,2.109275,2.047238,2.047238,1.9852,2.171313,2.419463,2.357425,2.109275,2.295388,2.109275,2.357425,2.543538,2.667613,2.419463,2.915763,2.171313,2.4815,1.430677,1.54938,2.543538,1.799088,1.861125,5.335225,1.923163,1.923163,1.73705,1.612975,1.73705,1.675013,1.550938,1.923163,1.861125,1.861125,1.799088,1.612975,1.430677,1.4994
525,-0.9039999999999999,2.105407,1.836765,1.980457,2.161635,2.161635,1.57437,2.017942,1.568122,2.92383,6.691072,7.015942,1.493152,1.39944,1.436925,1.511895,1.612975,1.799088,1.861125,1.923163,2.047238,1.9852,1.799088,1.799088,1.9852,1.799088,1.73705,2.109275,1.675013,1.861125,1.612975,1.799088,1.923163,2.109275,2.047238,2.23335,0.9996,0.487305,0.755947,1.923163,1.861125,2.130397,0.518542,2.23335,2.047238,1.9852,2.047238,1.9852,2.109275,2.357425,2.295388,2.047238,2.23335,2.047238,2.295388,2.419463,2.667613,2.419463,2.915763,2.109275,2.357425,1.480657,1.57437,2.543538,1.675013,1.861125,5.335225,1.861125,1.861125,1.73705,1.612975,1.73705,1.612975,1.550938,1.861125,1.73705,1.861125,1.73705,1.612975,1.461915,1.530637
526,-0.8999999999999999,2.036685,1.818022,2.036685,2.2178620000000002,2.2178620000000002,1.54938,1.986705,1.555627,2.905087,6.69732,7.009695,1.37445,1.405687,1.42443,1.505647,1.612975,1.799088,1.799088,1.923163,2.109275,1.9852,1.73705,1.799088,1.9852,1.675013,1.675013,2.109275,1.675013,1.861125,1.550938,1.73705,1.923163,2.109275,1.923163,2.171313,0.9996,0.481057,0.743452,1.923163,1.861125,2.12415,0.518542,2.171313,2.047238,2.047238,1.9852,1.923163,2.047238,2.357425,2.23335,2.047238,2.23335,2.047238,2.295388,2.357425,2.667613,2.357425,2.915763,2.047238,2.419463,1.411935,1.505647,2.4815,1.73705,1.799088,5.273188,1.923163,1.861125,1.675013,1.612975,1.73705,1.612975,1.550938,1.923163,1.799088,1.861125,1.675013,1.675013,1.44942,1.511895
527,-0.8959999999999999,2.111655,1.811775,1.955467,2.142892,2.142892,1.530637,1.97421,1.530637,2.892592,6.69732,7.009695,1.32447,1.39944,1.418182,1.4994,1.550938,1.799088,1.799088,1.861125,2.047238,1.923163,1.73705,1.73705,1.923163,1.73705,1.675013,2.109275,1.675013,1.861125,1.4889,1.73705,1.923163,2.047238,1.9852,2.23335,0.993352,0.47481,0.743452,1.861125,1.799088,2.12415,0.506047,2.23335,2.047238,1.9852,1.923163,1.861125,2.047238,2.295388,2.23335,1.9852,2.171313,1.923163,2.23335,2.419463,2.605575,2.295388,2.853725,2.047238,2.295388,1.461915,1.54938,2.4815,1.675013,1.73705,5.273188,1.799088,1.861125,1.73705,1.550938,1.675013,1.612975,1.4889,1.861125,1.799088,1.861125,1.73705,1.612975,1.443172,1.518142
528,-0.8919999999999999,2.030437,1.79928,2.017942,2.19912,2.19912,1.505647,1.955467,1.511895,2.87385,6.691072,7.015942,1.34946,1.39944,1.405687,1.486905,1.550938,1.73705,1.799088,1.861125,1.9852,1.923163,1.73705,1.73705,1.9852,1.675013,1.73705,2.047238,1.612975,1.923163,1.4889,1.73705,1.923163,2.047238,1.9852,2.23335,0.987105,0.47481,0.72471,1.73705,1.799088,2.12415,0.512295,2.171313,1.9852,1.923163,1.923163,1.861125,1.9852,2.295388,2.171313,2.047238,2.171313,1.923163,2.171313,2.295388,2.605575,2.295388,2.915763,1.9852,2.23335,1.37445,1.493152,2.4815,1.73705,1.799088,5.21115,1.861125,1.861125,1.675013,1.550938,1.675013,1.612975,1.4889,1.861125,1.73705,1.799088,1.73705,1.612975,1.39944,1.52439
529,-0.8879999999999999,2.09916,1.786785,1.92423,2.130397,2.130397,1.486905,1.936725,1.493152,2.855107,6.684825,7.02219,1.336965,1.37445,1.393192,1.480657,1.4889,1.73705,1.73705,1.923163,1.9852,1.923163,1.73705,1.73705,1.9852,1.675013,1.675013,2.109275,1.675013,1.799088,1.4889,1.73705,1.923163,2.109275,1.9852,2.171313,0.980857,0.462315,0.737205,1.675013,1.73705,2.117902,0.493552,2.109275,1.9852,1.861125,1.861125,1.799088,1.9852,2.23335,2.171313,2.047238,2.109275,1.923163,2.171313,2.295388,2.543538,2.295388,2.853725,1.9852,2.171313,1.411935,1.518142,2.419463,1.675013,1.73705,5.149113,1.799088,1.799088,1.675013,1.612975,1.675013,1.550938,1.426863,1.861125,1.73705,1.799088,1.675013,1.612975,1.430677,1.47441
530,-0.8839999999999999,2.02419,1.786785,2.011695,2.17413,2.17413,1.47441,1.917982,1.47441,2.830117,6.684825,7.015942,1.318222,1.368202,1.386945,1.47441,1.550938,1.73705,1.73705,1.861125,1.923163,1.861125,1.675013,1.675013,1.923163,1.675013,1.612975,2.109275,1.675013,1.799088,1.4889,1.73705,1.861125,2.047238,1.923163,2.171313,0.987105,0.462315,0.712215,1.675013,1.73705,2.117902,0.4998,2.109275,1.9852,1.861125,1.861125,1.799088,1.9852,2.171313,2.171313,2.047238,2.109275,1.923163,2.109275,2.295388,2.543538,2.295388,2.791688,1.9852,2.23335,1.34946,1.44942,2.4815,1.675013,1.73705,5.149113,1.861125,1.861125,1.612975,1.550938,1.675013,1.612975,1.426863,1.861125,1.73705,1.73705,1.612975,1.550938,1.368202,1.493152
531,-0.8799999999999999,2.092912,1.768042,1.92423,2.09916,2.09916,1.461915,1.905487,1.455667,2.817622,6.691072,7.02219,1.418182,1.380697,1.37445,1.468162,1.4889,1.73705,1.73705,1.799088,1.923163,1.799088,1.73705,1.73705,1.923163,1.612975,1.612975,2.047238,1.612975,1.799088,1.426863,1.675013,1.861125,1.9852,1.861125,2.171313,0.97461,0.44982,0.718462,1.675013,1.73705,2.111655,0.481057,2.047238,1.9852,1.799088,1.73705,1.73705,1.9852,2.23335,2.109275,1.923163,2.109275,1.861125,2.109275,2.295388,2.4815,2.23335,2.791688,1.9852,2.171313,1.386945,1.486905,2.419463,1.612975,1.675013,5.21115,1.799088,1.861125,1.612975,1.612975,1.675013,1.550938,1.426863,1.73705,1.675013,1.73705,1.612975,1.550938,1.380697,1.505647
532,-0.8759999999999999,2.02419,1.761795,1.97421,2.142892,2.142892,1.436925,1.886745,1.436925,2.805127,6.684825,7.028437,1.22451,1.361955,1.368202,1.455667,1.4889,1.675013,1.612975,1.73705,1.923163,1.861125,1.675013,1.675013,1.861125,1.612975,1.612975,2.047238,1.612975,1.675013,1.426863,1.612975,1.861125,2.047238,1.861125,2.109275,0.980857,0.44982,0.705967,1.612975,1.73705,2.117902,0.487305,1.9852,1.861125,1.799088,1.799088,1.675013,1.923163,2.109275,2.109275,1.923163,2.109275,1.799088,2.047238,2.23335,2.4815,2.171313,2.791688,1.923163,2.171313,1.330717,1.44942,2.419463,1.675013,1.73705,5.21115,1.799088,1.799088,1.612975,1.550938,1.612975,1.550938,1.4889,1.861125,1.612975,1.675013,1.612975,1.4889,1.361955,1.468162
533,-0.8719999999999999,2.086665,1.736805,1.892992,2.080417,2.080417,1.418182,1.87425,1.430677,2.792632,6.684825,7.02219,1.37445,1.393192,1.355707,1.455667,1.4889,1.675013,1.675013,1.861125,1.799088,1.861125,1.675013,1.675013,1.861125,1.612975,1.612975,2.047238,1.550938,1.799088,1.426863,1.675013,1.861125,1.9852,1.799088,2.109275,0.968362,0.44982,0.705967,1.612975,1.675013,2.105407,0.47481,1.9852,1.861125,1.799088,1.73705,1.675013,1.861125,2.171313,2.047238,1.923163,2.047238,1.73705,2.047238,2.171313,2.419463,2.171313,2.72965,1.861125,2.109275,1.355707,1.461915,2.357425,1.612975,1.675013,5.149113,1.73705,1.799088,1.675013,1.550938,1.675013,1.4889,1.426863,1.73705,1.675013,1.675013,1.550938,1.550938,1.32447,1.436925
534,-0.8679999999999999,2.02419,1.755547,1.961715,2.117902,2.117902,1.39944,1.855507,1.411935,2.77389,6.678577,7.040932,1.305727,1.355707,1.336965,1.443172,1.4889,1.73705,1.675013,1.799088,1.799088,1.799088,1.612975,1.675013,1.799088,1.612975,1.550938,2.047238,1.550938,1.73705,1.426863,1.675013,1.73705,1.9852,1.799088,2.109275,0.968362,0.437325,0.693472,1.550938,1.612975,2.117902,0.47481,1.923163,1.861125,1.73705,1.675013,1.612975,1.923163,2.047238,1.9852,1.861125,2.047238,1.675013,1.9852,2.109275,2.419463,2.171313,2.72965,1.923163,2.109275,1.305727,1.430677,2.419463,1.612975,1.73705,5.087075,1.73705,1.73705,1.550938,1.4889,1.675013,1.550938,1.364825,1.73705,1.612975,1.675013,1.550938,1.4889,1.355707,1.47441
535,-0.8639999999999999,2.092912,1.705567,1.892992,2.067922,2.067922,1.386945,1.843012,1.393192,2.761395,6.69732,7.040932,1.355707,1.411935,1.330717,1.430677,1.4889,1.612975,1.612975,1.73705,1.799088,1.73705,1.550938,1.675013,1.861125,1.550938,1.550938,1.9852,1.550938,1.73705,1.426863,1.612975,1.799088,1.9852,1.799088,2.109275,0.955867,0.437325,0.693472,1.4889,1.675013,2.105407,0.468562,1.861125,1.799088,1.73705,1.675013,1.612975,1.799088,2.047238,1.9852,1.861125,2.047238,1.73705,1.9852,2.109275,2.419463,2.171313,2.667613,1.799088,1.9852,1.305727,1.42443,2.357425,1.612975,1.675013,5.149113,1.73705,1.799088,1.550938,1.612975,1.675013,1.4889,1.364825,1.73705,1.550938,1.73705,1.550938,1.4889,1.336965,1.44942
