,voltage,Cu_500_ppb_0,Cu_500_ppb_1,Cu_500_ppb_2,Cu_500_ppb_3,Cu_500_ppb_4,Cu_500_ppb_5,Cu_500_ppb_6,Cu_500_ppb_7,Cu_1000_ppb_8,Cu_1000_ppb_9,Cu_1000_ppb_10,Cu_1000_ppb_11,Cu_1000_ppb_12,Cu_1000_ppb_13,Cu_1000_ppb_14,Cu_2000_ppb_15,Cu_2000_ppb_16,Cu_2000_ppb_17,Cu_2000_ppb_18,Cu_2000_ppb_19,Cu_2000_ppb_20,Cu_3000_ppb_21,Cu_3000_ppb_22
571,-0.7199999999999998,8.623213,2.357425,1.73705,1.923163,2.047238,2.23335,1.861125,2.109275,2.171313,2.295388,2.791688,2.419463,2.605575,2.419463,2.72965,2.9778,3.287988,2.419463,2.605575,2.791688,3.039838,2.605575,3.598175
572,-0.7159999999999997,8.561175,2.357425,1.73705,1.861125,1.9852,2.171313,1.861125,2.109275,2.23335,2.23335,2.72965,2.357425,2.605575,2.419463,2.72965,2.915763,3.22595,2.419463,2.543538,2.791688,3.039838,2.605575,3.598175
573,-0.7119999999999997,8.561175,2.295388,1.73705,1.923163,1.9852,2.171313,1.799088,2.047238,2.23335,2.295388,2.72965,2.295388,2.4815,2.4815,2.667613,2.915763,3.22595,2.419463,2.543538,2.791688,3.039838,2.4815,3.598175
574,-0.7079999999999997,8.499138,2.295388,1.612975,1.861125,1.923163,2.109275,1.799088,2.047238,2.171313,2.295388,2.72965,2.357425,2.543538,2.357425,2.667613,2.915763,3.22595,2.419463,2.4815,2.791688,2.9778,2.543538,3.536138
575,-0.7039999999999997,8.623213,2.23335,1.73705,1.799088,1.861125,2.109275,1.73705,1.923163,2.109275,2.295388,2.605575,2.295388,2.4815,2.357425,2.667613,2.915763,3.22595,2.357425,2.543538,2.72965,2.9778,2.4815,3.598175
576,-0.6999999999999997,8.561175,2.23335,1.675013,1.861125,1.861125,1.9852,1.73705,1.923163,2.109275,2.23335,2.667613,2.295388,2.4815,2.357425,2.667613,2.853725,3.22595,2.357425,2.543538,2.72965,2.9778,2.4815,3.536138
577,-0.6959999999999997,8.4371,2.23335,1.675013,1.861125,1.861125,2.047238,1.675013,1.923163,2.109275,2.23335,2.605575,2.23335,2.4815,2.357425,2.667613,2.915763,3.22595,2.357425,2.543538,2.72965,3.039838,2.4815,3.536138
578,-0.6919999999999997,8.375063,2.171313,1.612975,1.799088,1.799088,2.047238,1.675013,1.861125,2.109275,2.171313,2.543538,2.23335,2.419463,2.357425,2.667613,2.853725,3.22595,2.357425,2.4815,2.667613,2.9778,2.419463,3.4741
579,-0.6879999999999997,8.375063,2.171313,1.612975,1.861125,1.799088,2.047238,1.73705,1.923163,2.109275,2.171313,2.4815,2.171313,2.419463,2.357425,2.667613,2.853725,3.22595,2.295388,2.4815,2.667613,3.039838,2.419463,3.536138
580,-0.6839999999999997,8.313025,2.23335,1.675013,1.799088,1.73705,1.923163,1.675013,1.861125,2.047238,2.171313,2.4815,2.171313,2.357425,2.357425,2.667613,2.853725,3.163913,2.357425,2.4815,2.667613,2.915763,2.357425,3.536138
581,-0.6799999999999997,8.18895,2.171313,1.612975,1.73705,1.73705,1.923163,1.612975,1.861125,2.047238,2.171313,2.4815,2.109275,2.357425,2.357425,2.605575,2.853725,3.22595,2.23335,2.419463,2.605575,2.915763,2.357425,3.4741
582,-0.6759999999999997,8.18895,2.171313,1.612975,1.73705,1.675013,1.923163,1.612975,1.861125,1.9852,2.109275,2.4815,2.109275,2.295388,2.295388,2.605575,2.853725,3.163913,2.295388,2.419463,2.605575,2.915763,2.295388,3.536138
583,-0.6719999999999997,8.250988,2.171313,1.612975,1.73705,1.675013,1.861125,1.550938,1.799088,1.923163,2.109275,2.419463,2.109275,2.295388,2.295388,2.605575,2.853725,3.22595,2.23335,2.357425,2.605575,2.915763,2.295388,3.4741
584,-0.6679999999999997,8.18895,2.109275,1.675013,1.73705,1.612975,1.861125,1.4889,1.799088,2.047238,2.109275,2.419463,2.047238,2.23335,2.295388,2.543538,2.791688,3.163913,2.23335,2.419463,2.543538,2.915763,2.23335,3.4741
585,-0.6639999999999997,8.250988,2.109275,1.612975,1.675013,1.612975,1.861125,1.550938,1.799088,1.9852,2.109275,2.357425,2.047238,2.295388,2.295388,2.605575,2.853725,3.163913,2.171313,2.419463,2.543538,2.853725,2.295388,3.4741
586,-0.6599999999999997,8.18895,2.109275,1.612975,1.73705,1.612975,1.799088,1.4889,1.73705,1.9852,2.109275,2.357425,2.109275,2.295388,2.357425,2.605575,2.791688,3.163913,2.23335,2.419463,2.543538,2.853725,2.295388,3.4741
587,-0.6559999999999997,8.126913,2.047238,1.550938,1.675013,1.612975,1.799088,1.4889,1.73705,1.9852,2.047238,2.295388,2.047238,2.23335,2.357425,2.543538,2.791688,3.163913,2.171313,2.357425,2.4815,2.915763,2.23335,3.412063
588,-0.6519999999999997,8.064875,2.047238,1.550938,1.73705,1.550938,1.799088,1.550938,1.73705,1.9852,1.9852,2.23335,1.9852,2.295388,2.295388,2.605575,2.853725,3.101875,2.23335,2.357425,2.4815,2.853725,2.295388,3.4741
589,-0.6479999999999997,8.002838,2.047238,1.550938,1.675013,1.612975,1.73705,1.4889,1.675013,1.9852,2.047238,2.23335,1.923163,2.23335,2.23335,2.543538,2.791688,3.163913,2.171313,2.419463,2.4815,2.853725,2.23335,3.412063
590,-0.6439999999999997,8.002838,2.047238,1.550938,1.675013,1.4889,1.73705,1.4889,1.73705,1.9852,2.047238,2.295388,1.9852,2.171313,2.295388,2.543538,2.853725,3.163913,2.171313,2.357425,2.4815,2.853725,2.171313,3.4741
591,-0.6399999999999997,7.9408,2.047238,1.4889,1.73705,1.4889,1.799088,1.4889,1.675013,1.9852,1.9852,2.23335,1.9852,2.23335,2.295388,2.543538,2.791688,3.163913,2.109275,2.357425,2.419463,2.853725,2.23335,3.412063
592,-0.6359999999999997,8.064875,2.047238,1.550938,1.675013,1.550938,1.73705,1.426863,1.675013,1.861125,1.9852,2.171313,1.923163,2.171313,2.23335,2.543538,2.791688,3.163913,2.171313,2.419463,2.419463,2.791688,2.171313,3.350025
593,-0.6319999999999997,7.878763,2.047238,1.4889,1.675013,1.4889,1.675013,1.426863,1.675013,1.923163,2.047238,2.171313,1.923163,2.109275,2.295388,2.543538,2.72965,3.163913,2.171313,2.357425,2.419463,2.791688,2.109275,3.412063
594,-0.6279999999999997,7.816725,2.047238,1.4889,1.612975,1.550938,1.675013,1.426863,1.612975,1.861125,1.9852,2.171313,1.923163,2.109275,2.23335,2.4815,2.791688,3.22595,2.109275,2.419463,2.419463,2.853725,2.109275,3.412063
595,-0.6239999999999997,7.816725,1.9852,1.550938,1.675013,1.426863,1.675013,1.4889,1.675013,1.861125,1.9852,2.171313,1.861125,2.171313,2.23335,2.4815,2.853725,3.163913,2.109275,2.419463,2.357425,2.791688,2.171313,3.412063
596,-0.6199999999999997,7.816725,1.9852,1.4889,1.612975,1.4889,1.675013,1.426863,1.550938,1.861125,1.923163,2.109275,1.861125,2.171313,2.23335,2.4815,2.853725,3.22595,2.171313,2.357425,2.357425,2.791688,2.171313,3.350025
597,-0.6159999999999997,7.754688,1.9852,1.4889,1.612975,1.426863,1.612975,1.364825,1.612975,1.861125,1.9852,2.109275,1.861125,2.109275,2.23335,2.4815,2.791688,3.101875,2.109275,2.295388,2.419463,2.72965,2.109275,3.412063
598,-0.6119999999999997,7.754688,1.9852,1.4889,1.675013,1.426863,1.675013,1.364825,1.612975,1.861125,1.9852,2.047238,1.861125,2.109275,2.23335,2.4815,2.72965,3.163913,2.171313,2.357425,2.419463,2.72965,2.109275,3.350025
599,-0.6079999999999997,7.630613,1.9852,1.4889,1.675013,1.364825,1.612975,1.364825,1.612975,1.861125,1.923163,2.109275,1.799088,2.047238,2.171313,2.4815,2.791688,3.101875,2.171313,2.357425,2.357425,2.72965,2.047238,3.350025
600,-0.6039999999999996,7.630613,1.9852,1.426863,1.675013,1.426863,1.612975,1.364825,1.612975,1.861125,1.9852,2.047238,1.861125,2.047238,2.171313,2.543538,2.791688,3.163913,2.109275,2.419463,2.357425,2.667613,2.047238,3.350025
601,-0.5999999999999996,7.568575,2.047238,1.4889,1.612975,1.426863,1.612975,1.364825,1.612975,1.861125,1.9852,2.109275,1.861125,2.109275,2.23335,2.4815,2.72965,3.163913,2.171313,2.357425,2.357425,2.667613,2.109275,3.350025
602,-0.5959999999999996,7.568575,1.923163,1.4889,1.612975,1.364825,1.612975,1.302788,1.550938,1.799088,1.9852,2.047238,1.799088,2.047238,2.171313,2.4815,2.853725,3.22595,2.109275,2.357425,2.419463,2.72965,2.047238,3.350025
603,-0.5919999999999996,7.4445,1.9852,1.426863,1.675013,1.426863,1.612975,1.302788,1.4889,1.861125,1.9852,2.047238,1.799088,2.109275,2.171313,2.543538,2.72965,3.163913,2.109275,2.357425,2.295388,2.667613,2.109275,3.350025
604,-0.5879999999999996,7.506538,1.9852,1.426863,1.612975,1.364825,1.612975,1.364825,1.4889,1.861125,1.923163,2.047238,1.799088,2.047238,2.171313,2.4815,2.72965,3.163913,2.109275,2.357425,2.295388,2.667613,2.047238,3.287988
605,-0.5839999999999996,7.382463,1.9852,1.364825,1.612975,1.426863,1.612975,1.302788,1.550938,1.799088,1.9852,2.047238,1.799088,2.047238,2.171313,2.419463,2.72965,3.101875,2.171313,2.357425,2.295388,2.667613,2.047238,3.287988
606,-0.5799999999999996,7.4445,1.923163,1.426863,1.612975,1.364825,1.612975,1.302788,1.4889,1.861125,1.9852,2.047238,1.73705,2.047238,2.109275,2.543538,2.853725,3.22595,2.171313,2.357425,2.295388,2.605575,2.047238,3.287988
607,-0.5759999999999996,7.382463,1.9852,1.426863,1.675013,1.302788,1.550938,1.302788,1.4889,1.799088,1.923163,1.9852,1.799088,2.047238,2.171313,2.419463,2.791688,3.163913,2.109275,2.357425,2.295388,2.605575,2.047238,3.287988
608,-0.5719999999999996,7.258388,1.612975,1.426863,1.550938,1.364825,1.550938,1.302788,1.550938,1.799088,1.9852,2.047238,1.799088,2.047238,2.171313,2.4815,2.72965,3.163913,2.109275,2.357425,2.295388,2.605575,2.047238,3.287988
609,-0.5679999999999996,7.258388,1.9852,1.426863,1.612975,1.364825,1.612975,1.364825,1.426863,1.73705,1.923163,1.9852,1.73705,2.047238,2.171313,2.419463,2.72965,3.101875,2.109275,2.295388,2.295388,2.605575,2.047238,3.287988
610,-0.5639999999999996,7.19635,1.923163,1.4889,1.550938,1.364825,1.550938,1.302788,1.4889,1.799088,1.861125,1.9852,1.73705,1.9852,2.109275,2.4815,2.72965,3.163913,2.047238,2.357425,2.295388,2.605575,1.9852,3.22595
611,-0.5599999999999996,7.19635,1.9852,1.426863,1.612975,1.426863,1.550938,1.302788,1.4889,1.799088,1.923163,1.9852,1.799088,2.047238,2.171313,2.419463,2.791688,3.163913,2.109275,2.295388,2.295388,2.543538,2.047238,3.22595
612,-0.5559999999999996,7.19635,1.9852,1.426863,1.550938,1.302788,1.550938,1.302788,1.550938,1.73705,1.923163,1.9852,1.73705,1.9852,2.171313,2.419463,2.72965,3.163913,2.109275,2.357425,2.295388,2.605575,1.9852,3.287988
613,-0.5519999999999996,7.19635,1.923163,1.426863,1.550938,1.302788,1.550938,1.302788,1.550938,1.799088,1.923163,1.9852,1.73705,1.9852,2.171313,2.419463,2.72965,3.163913,2.109275,2.295388,2.295388,2.543538,1.9852,3.287988
614,-0.5479999999999996,7.134313,1.923163,1.364825,1.550938,1.364825,1.4889,1.24075,1.4889,1.799088,1.923163,1.9852,1.73705,1.9852,2.109275,2.419463,2.72965,3.101875,2.109275,2.357425,2.23335,2.543538,1.9852,3.22595
615,-0.5439999999999996,7.134313,1.923163,1.426863,1.612975,1.302788,1.550938,1.24075,1.4889,1.73705,1.861125,1.9852,1.675013,1.9852,2.171313,2.4815,2.791688,3.163913,2.109275,2.295388,2.295388,2.4815,1.9852,3.22595
616,-0.5399999999999996,7.010238,1.923163,1.364825,1.550938,1.302788,1.550938,1.302788,1.4889,1.799088,1.861125,1.923163,1.675013,1.9852,2.047238,2.419463,2.791688,3.163913,2.109275,2.357425,2.295388,2.543538,1.9852,3.287988
617,-0.5359999999999996,7.010238,1.861125,1.426863,1.4889,1.302788,1.4889,1.24075,1.4889,1.799088,1.861125,1.923163,1.73705,1.9852,2.171313,2.419463,2.72965,3.163913,2.109275,2.295388,2.23335,2.543538,1.9852,3.22595
618,-0.5319999999999996,6.9482,1.923163,1.364825,1.550938,1.302788,1.550938,1.24075,1.4889,1.73705,1.861125,1.9852,1.675013,1.9852,2.109275,2.419463,2.72965,3.101875,2.047238,2.357425,2.23335,2.543538,1.9852,3.22595
619,-0.5279999999999996,7.010238,1.923163,1.426863,1.550938,1.364825,1.4889,1.24075,1.4889,1.73705,1.861125,1.923163,1.73705,1.923163,2.109275,2.357425,2.791688,3.163913,2.047238,2.295388,2.23335,2.543538,1.923163,3.287988
620,-0.5239999999999996,6.886163,1.9852,1.364825,1.612975,1.364825,1.550938,1.302788,1.4889,1.73705,1.861125,1.923163,1.73705,1.9852,2.109275,2.419463,2.72965,3.163913,2.047238,2.295388,2.295388,2.543538,1.9852,3.22595
621,-0.5199999999999996,6.9482,1.923163,1.426863,1.550938,1.302788,1.4889,1.24075,1.4889,1.73705,1.799088,1.923163,1.73705,1.923163,2.171313,2.419463,2.791688,3.22595,2.047238,2.295388,2.23335,2.4815,1.923163,3.22595
622,-0.5159999999999996,6.886163,1.923163,1.302788,1.550938,1.302788,1.4889,1.24075,1.426863,1.799088,1.923163,1.9852,1.73705,1.9852,2.109275,2.419463,2.72965,3.163913,2.109275,2.295388,2.23335,2.543538,1.9852,3.22595
623,-0.5119999999999996,6.886163,1.923163,1.364825,1.550938,1.302788,1.4889,1.24075,1.426863,1.73705,1.861125,1.9852,1.675013,1.923163,2.109275,2.419463,2.791688,3.163913,2.109275,2.295388,2.171313,2.4815,1.923163,3.22595
624,-0.5079999999999996,6.824125,1.923163,1.364825,1.550938,1.364825,1.4889,1.24075,1.426863,1.799088,1.861125,1.923163,1.675013,1.923163,2.109275,2.419463,2.791688,3.163913,2.047238,2.295388,2.23335,2.4815,1.923163,3.22595
625,-0.5039999999999996,6.886163,1.923163,1.426863,1.550938,1.302788,1.4889,1.24075,1.426863,1.73705,1.923163,1.923163,1.675013,1.923163,2.171313,2.4815,2.72965,3.22595,2.109275,2.295388,2.23335,2.543538,1.923163,3.22595
626,-0.49999999999999956,6.824125,1.923163,1.364825,1.550938,1.302788,1.426863,1.24075,1.4889,1.73705,1.861125,1.923163,1.675013,1.923163,2.109275,2.357425,2.72965,3.101875,2.047238,2.295388,2.171313,2.4815,1.923163,3.163913
627,-0.49599999999999955,6.824125,1.861125,1.364825,1.550938,1.302788,1.4889,1.178713,1.4889,1.675013,1.923163,1.923163,1.612975,1.923163,2.109275,2.419463,2.72965,3.163913,1.9852,2.357425,2.23335,2.4815,1.923163,3.22595
628,-0.49199999999999955,6.762088,1.923163,1.364825,1.550938,1.302788,1.4889,1.24075,1.426863,1.73705,1.861125,1.923163,1.675013,1.923163,2.109275,2.419463,2.72965,3.163913,2.047238,2.295388,2.171313,2.419463,1.923163,3.22595
629,-0.48799999999999955,6.824125,1.923163,1.426863,1.4889,1.302788,1.4889,1.24075,1.426863,1.675013,1.923163,1.923163,1.675013,1.923163,2.109275,2.4815,2.667613,3.163913,2.109275,2.357425,2.23335,2.419463,1.923163,3.22595
630,-0.48399999999999954,6.762088,1.923163,1.364825,1.612975,1.302788,1.4889,1.24075,1.426863,1.73705,1.861125,1.923163,1.675013,1.9852,2.109275,2.419463,2.72965,3.101875,2.109275,2.295388,2.23335,2.4815,1.9852,3.163913
631,-0.47999999999999954,6.824125,1.923163,1.364825,1.550938,1.24075,1.426863,1.24075,1.426863,1.73705,1.861125,1.9852,1.675013,1.923163,2.109275,2.419463,2.72965,3.163913,2.047238,2.357425,2.171313,2.4815,1.923163,3.163913
632,-0.47599999999999953,6.762088,1.923163,1.426863,1.550938,1.302788,1.4889,1.24075,1.426863,1.675013,1.861125,1.861125,1.675013,1.923163,2.171313,2.419463,2.667613,3.163913,2.047238,2.295388,2.23335,2.419463,1.923163,3.163913
633,-0.47199999999999953,6.824125,1.861125,1.364825,1.4889,1.24075,1.4889,1.24075,1.426863,1.73705,1.923163,1.9852,1.675013,1.923163,2.109275,2.4815,2.72965,3.163913,2.109275,2.295388,2.23335,2.419463,1.923163,3.163913
634,-0.4679999999999995,6.762088,1.923163,1.364825,1.550938,1.302788,1.4889,1.24075,1.426863,1.675013,1.861125,1.923163,1.675013,1.9852,2.109275,2.419463,2.72965,3.101875,2.047238,2.295388,2.171313,2.4815,1.9852,3.22595
635,-0.4639999999999995,6.762088,1.861125,1.364825,1.4889,1.24075,1.4889,1.24075,1.426863,1.73705,1.923163,1.923163,1.612975,1.923163,2.109275,2.4815,2.791688,3.163913,2.047238,2.295388,2.171313,2.4815,1.923163,3.22595
636,-0.4599999999999995,6.824125,1.923163,1.426863,1.612975,1.302788,1.4889,1.178713,1.426863,1.675013,1.861125,1.923163,1.612975,1.923163,2.171313,2.419463,2.72965,3.163913,2.047238,2.295388,2.23335,2.419463,1.923163,3.163913
637,-0.4559999999999995,6.762088,1.923163,1.364825,1.550938,1.302788,1.4889,1.24075,1.426863,1.73705,1.861125,1.9852,1.675013,1.923163,2.171313,2.419463,2.72965,3.163913,2.047238,2.295388,2.23335,2.4815,1.923163,3.22595
638,-0.4519999999999995,6.762088,1.9852,1.426863,1.550938,1.302788,1.4889,1.24075,1.426863,1.73705,1.861125,1.923163,1.675013,1.9852,2.171313,2.419463,2.791688,3.101875,2.047238,2.23335,2.171313,2.419463,1.9852,3.22595
639,-0.4479999999999995,6.762088,1.923163,1.364825,1.550938,1.302788,1.4889,1.24075,1.4889,1.799088,1.923163,1.923163,1.675013,1.9852,2.171313,2.4815,2.72965,3.163913,2.047238,2.295388,2.23335,2.419463,1.9852,3.22595
640,-0.4439999999999995,6.762088,1.9852,1.426863,1.550938,1.302788,1.4889,1.24075,1.426863,1.73705,1.861125,1.923163,1.675013,1.923163,2.171313,2.419463,2.791688,3.163913,2.047238,2.295388,2.23335,2.419463,1.923163,3.163913
641,-0.4399999999999995,6.762088,1.9852,1.364825,1.4889,1.302788,1.426863,1.24075,1.426863,1.73705,1.799088,1.861125,1.73705,1.923163,2.171313,2.419463,2.791688,3.163913,1.9852,2.295388,2.23335,2.543538,1.923163,3.22595
642,-0.4359999999999995,6.762088,1.923163,1.364825,1.4889,1.302788,1.4889,1.24075,1.426863,1.675013,1.861125,1.923163,1.612975,1.861125,2.23335,2.419463,2.791688,3.22595,2.047238,2.295388,2.23335,2.4815,1.861125,3.22595
643,-0.4319999999999995,6.824125,1.923163,1.364825,1.550938,1.364825,1.4889,1.178713,1.364825,1.799088,1.923163,1.9852,1.675013,1.923163,2.23335,2.4815,2.72965,3.22595,1.9852,2.295388,2.295388,2.4815,1.923163,3.163913
644,-0.4279999999999995,6.824125,1.923163,1.364825,1.612975,1.302788,1.4889,1.24075,1.426863,1.73705,1.923163,1.923163,1.73705,1.9852,2.171313,2.419463,2.791688,3.163913,2.109275,2.295388,2.23335,2.543538,1.9852,3.22595
645,-0.4239999999999995,6.762088,1.9852,1.364825,1.550938,1.24075,1.426863,1.24075,1.4889,1.73705,1.861125,1.923163,1.675013,1.923163,2.171313,2.4815,2.791688,3.163913,2.047238,2.295388,2.295388,2.4815,1.923163,3.22595
646,-0.4199999999999995,6.886163,1.923163,1.426863,1.550938,1.302788,1.426863,1.24075,1.426863,1.799088,1.861125,1.923163,1.612975,1.923163,2.171313,2.4815,2.791688,3.22595,2.109275,2.295388,2.23335,2.543538,1.923163,3.287988
647,-0.4159999999999995,6.824125,1.9852,1.426863,1.550938,1.24075,1.4889,1.24075,1.426863,1.73705,1.799088,1.923163,1.675013,1.9852,2.109275,2.419463,2.72965,3.163913,2.109275,2.295388,2.23335,2.543538,1.9852,3.22595
648,-0.4119999999999995,6.824125,1.923163,1.364825,1.550938,1.302788,1.4889,1.178713,1.426863,1.73705,1.861125,1.923163,1.675013,1.923163,2.171313,2.543538,2.791688,3.287988,2.047238,2.357425,2.295388,2.543538,1.923163,3.22595
649,-0.4079999999999995,6.762088,1.9852,1.426863,1.612975,1.364825,1.4889,1.178713,1.4889,1.799088,1.861125,1.923163,1.675013,1.923163,2.171313,2.419463,2.72965,3.22595,2.109275,2.295388,2.295388,2.543538,1.923163,3.287988
650,-0.40399999999999947,6.824125,1.923163,1.364825,1.550938,1.302788,1.426863,1.178713,1.4889,1.73705,1.861125,1.923163,1.675013,1.923163,2.171313,2.4815,2.791688,3.22595,2.047238,2.357425,2.295388,2.605575,1.923163,3.287988
651,-0.39999999999999947,6.824125,1.9852,1.364825,1.612975,1.364825,1.4889,1.178713,1.4889,1.799088,1.923163,1.923163,1.675013,1.9852,2.171313,2.4815,2.791688,3.22595,2.109275,2.295388,2.23335,2.543538,1.9852,3.287988
652,-0.39599999999999946,6.824125,1.9852,1.426863,1.550938,1.302788,1.4889,1.24075,1.426863,1.73705,1.861125,1.9852,1.73705,1.9852,2.23335,2.4815,2.853725,3.22595,2.047238,2.357425,2.295388,2.543538,1.9852,3.287988
653,-0.39199999999999946,6.824125,1.9852,1.426863,1.612975,1.302788,1.4889,1.24075,1.426863,1.73705,1.861125,1.9852,1.675013,1.9852,2.23335,2.4815,2.791688,3.22595,2.109275,2.357425,2.295388,2.605575,1.9852,3.287988
654,-0.38799999999999946,6.824125,1.9852,1.426863,1.550938,1.302788,1.550938,1.24075,1.426863,1.73705,1.923163,1.9852,1.73705,1.923163,2.23335,2.543538,2.853725,3.287988,2.109275,2.357425,2.357425,2.605575,1.923163,3.350025
655,-0.38399999999999945,6.886163,2.047238,1.426863,1.612975,1.364825,1.4889,1.178713,1.426863,1.799088,1.923163,1.923163,1.675013,1.9852,2.23335,2.4815,2.853725,3.287988,2.109275,2.295388,2.357425,2.543538,1.9852,3.412063
656,-0.37999999999999945,6.886163,1.9852,1.4889,1.612975,1.364825,1.4889,1.302788,1.4889,1.73705,1.9852,1.923163,1.675013,2.047238,2.171313,2.543538,2.853725,3.287988,2.109275,2.419463,2.357425,2.605575,2.047238,3.350025
657,-0.37599999999999945,6.824125,2.047238,1.4889,1.550938,1.302788,1.4889,1.178713,1.426863,1.799088,1.9852,1.9852,1.799088,1.9852,2.23335,2.543538,2.791688,3.287988,2.171313,2.419463,2.357425,2.667613,1.9852,3.412063
658,-0.37199999999999944,6.886163,1.9852,1.426863,1.550938,1.302788,1.550938,1.24075,1.4889,1.799088,1.9852,1.9852,1.675013,2.047238,2.23335,2.543538,2.791688,3.350025,2.171313,2.357425,2.357425,2.667613,2.047238,3.4741
659,-0.36799999999999944,6.886163,1.9852,1.4889,1.675013,1.364825,1.550938,1.24075,1.4889,1.73705,1.9852,2.047238,1.73705,2.047238,2.295388,2.543538,2.853725,3.287988,2.171313,2.357425,2.357425,2.667613,2.047238,3.4741
660,-0.36399999999999944,6.824125,2.047238,1.426863,1.612975,1.302788,1.550938,1.24075,1.4889,1.799088,1.9852,2.047238,1.73705,2.047238,2.23335,2.605575,2.915763,3.350025,2.109275,2.419463,2.357425,2.667613,2.047238,3.4741
661,-0.35999999999999943,6.9482,2.047238,1.4889,1.675013,1.364825,1.550938,1.302788,1.4889,1.799088,1.9852,1.9852,1.799088,2.047238,2.23335,2.543538,2.853725,3.412063,2.171313,2.357425,2.419463,2.667613,2.047238,3.536138
662,-0.35599999999999943,6.9482,2.047238,1.426863,1.612975,1.364825,1.612975,1.178713,1.4889,1.861125,1.923163,1.9852,1.799088,2.047238,2.295388,2.605575,2.915763,3.412063,2.109275,2.419463,2.419463,2.72965,2.047238,3.536138
663,-0.3519999999999994,6.886163,2.047238,1.426863,1.612975,1.364825,1.4889,1.302788,1.4889,1.861125,1.9852,2.047238,1.799088,2.047238,2.295388,2.605575,2.9778,3.412063,2.171313,2.4815,2.357425,2.791688,2.047238,3.536138
664,-0.3479999999999994,6.9482,2.047238,1.426863,1.612975,1.364825,1.550938,1.302788,1.550938,1.861125,2.047238,2.047238,1.799088,2.109275,2.23335,2.605575,2.915763,3.412063,2.171313,2.419463,2.419463,2.791688,2.109275,3.598175
665,-0.3439999999999994,6.9482,2.109275,1.4889,1.612975,1.302788,1.550938,1.24075,1.4889,1.861125,1.9852,2.047238,1.799088,2.109275,2.357425,2.605575,2.9778,3.4741,2.171313,2.4815,2.419463,2.853725,2.109275,3.660213
666,-0.3399999999999994,7.010238,2.171313,1.4889,1.612975,1.364825,1.550938,1.302788,1.550938,1.923163,1.9852,2.109275,1.799088,2.109275,2.295388,2.605575,2.9778,3.4741,2.171313,2.419463,2.4815,2.853725,2.109275,3.660213
667,-0.3359999999999994,7.072275,2.109275,1.4889,1.612975,1.426863,1.550938,1.302788,1.550938,1.923163,1.9852,2.047238,1.861125,2.171313,2.357425,2.667613,2.9778,3.536138,2.23335,2.543538,2.543538,2.915763,2.171313,3.784288
668,-0.3319999999999994,7.010238,2.171313,1.550938,1.675013,1.364825,1.612975,1.302788,1.4889,1.861125,2.047238,2.109275,1.799088,2.171313,2.357425,2.605575,3.039838,3.4741,2.23335,2.543538,2.543538,2.9778,2.171313,3.784288
669,-0.3279999999999994,7.134313,2.23335,1.4889,1.675013,1.364825,1.612975,1.302788,1.550938,1.923163,2.047238,2.109275,1.861125,2.171313,2.357425,2.667613,3.039838,3.660213,2.295388,2.605575,2.543538,2.9778,2.171313,3.846325
670,-0.3239999999999994,7.072275,2.295388,1.4889,1.73705,1.364825,1.550938,1.302788,1.4889,1.923163,2.047238,2.109275,1.861125,2.171313,2.357425,2.72965,3.039838,3.598175,2.295388,2.543538,2.605575,2.9778,2.171313,3.908363
671,-0.3199999999999994,7.134313,2.295388,1.612975,1.675013,1.426863,1.550938,1.302788,1.550938,1.923163,2.109275,2.171313,1.923163,2.171313,2.4815,2.72965,3.163913,3.660213,2.295388,2.605575,2.667613,3.039838,2.171313,4.032438
672,-0.3159999999999994,7.072275,2.357425,1.550938,1.73705,1.364825,1.612975,1.302788,1.550938,1.9852,2.109275,2.23335,1.923163,2.295388,2.419463,2.72965,3.101875,3.72225,2.295388,2.667613,2.72965,3.101875,2.295388,4.032438
673,-0.3119999999999994,7.19635,2.295388,1.550938,1.73705,1.426863,1.612975,1.302788,1.550938,1.9852,2.171313,2.171313,1.923163,2.357425,2.419463,2.72965,3.163913,3.784288,2.357425,2.72965,2.791688,3.163913,2.357425,4.156513
674,-0.3079999999999994,7.134313,2.357425,1.550938,1.799088,1.426863,1.675013,1.302788,1.612975,2.047238,2.171313,2.23335,1.923163,2.295388,2.419463,2.853725,3.22595,3.784288,2.419463,2.72965,2.853725,3.22595,2.295388,4.21855
